selection_date,available_date,code,name,universe_rank,universe_selection_score
2026-03-10,2026-03-10,603322,超讯科技,39,85.2151042645125
2026-03-10,2026-03-10,600203,福日电子,40,85.14672177343604
2026-03-10,2026-03-10,002032,苏 泊 尔,41,85.13338343039639
2026-03-10,2026-03-10,601136,首创证券,42,85.03963930114597
2026-03-10,2026-03-10,002940,昂利康,43,84.98046214540673
2026-03-10,2026-03-10,600829,人民同泰,44,84.97538981777194
2026-03-10,2026-03-10,600592,龙溪股份,45,84.92804809318054
2026-03-10,2026-03-10,600729,重百集团,46,84.91658839000564
2026-03-10,2026-03-10,002481,双塔食品,47,84.8947961675747
2026-03-10,2026-03-10,605008,长鸿高科,48,84.82021416494459
2026-03-10,2026-03-10,603392,万泰生物,49,84.80368213413489
2026-03-10,2026-03-10,603327,福蓉科技,50,84.79597971068948
2026-03-24,2026-03-24,000950,重药控股,1,89.08421052631579
2026-03-24,2026-03-24,605339,南侨食品,2,88.9951127819549
2026-03-24,2026-03-24,601366,利群股份,3,88.47293233082708
2026-03-24,2026-03-24,603711,香飘飘,4,88.40225563909773
2026-03-24,2026-03-24,605388,均瑶健康,5,88.34943609022557
2026-03-24,2026-03-24,605179,一鸣食品,6,88.32274436090226
2026-03-24,2026-03-24,001318,阳光乳业,7,88.27124060150376
2026-03-24,2026-03-24,920422,润普食品,8,88.25300751879699
2026-03-24,2026-03-24,000716,黑芝麻,9,88.2328947368421
2026-03-24,2026-03-24,920826,盖世食品,10,88.1796992481203
2026-03-24,2026-03-24,000721,西安饮食,11,88.16748120300754
2026-03-24,2026-03-24,600327,大东方,12,87.87161654135338
2026-03-24,2026-03-24,601933,永辉超市,13,87.69567669172933
2026-03-24,2026-03-24,002251,步步高,14,87.64718045112781
2026-03-24,2026-03-24,002697,红旗连锁,15,87.63815789473685
2026-03-24,2026-03-24,603101,汇嘉时代,16,87.59642857142859
2026-03-24,2026-03-24,601566,九牧王,17,87.57406015037596
2026-03-24,2026-03-24,920436,大地电气,18,87.34699248120302
2026-03-24,2026-03-24,002889,东方嘉盛,19,87.2169172932331
2026-03-24,2026-03-24,000802,北京文化,20,87.18834586466166
2026-03-24,2026-03-24,002561,徐家汇,21,86.99774436090226
2026-03-24,2026-03-24,000797,中国武夷,22,86.98721804511278
2026-03-24,2026-03-24,920221,易实精密,23,86.95206766917293
2026-03-24,2026-03-24,300791,仙乐健康,24,86.89906015037594
2026-03-24,2026-03-24,605108,同庆楼,25,86.8575187969925
2026-03-24,2026-03-24,920834,三维装备,26,86.78214285714286
2026-03-24,2026-03-24,603767,中马传动,27,86.68045112781955
2026-03-24,2026-03-24,605008,长鸿高科,28,86.54943609022556
2026-03-24,2026-03-24,600993,马应龙,29,86.54285714285714
2026-03-24,2026-03-24,002186,全 聚 德,30,86.52142857142857
2026-03-24,2026-03-24,002164,宁波东力,31,86.51560150375941
2026-03-24,2026-03-24,300898,熊猫乳品,32,86.50507518796992
2026-03-24,2026-03-24,920262,太湖雪,33,86.41635338345866
2026-03-24,2026-03-24,920278,鹿得医疗,34,86.39924812030075
2026-03-24,2026-03-24,601066,中信建投,35,86.39774436090227
2026-03-24,2026-03-24,603099,长白山,36,86.3483082706767
2026-03-24,2026-03-24,920407,驰诚股份,37,86.33627819548873
2026-03-24,2026-03-24,600280,中央商场,38,86.26221804511277
2026-03-24,2026-03-24,920124,南特科技,39,86.23477443609023
2026-03-24,2026-03-24,000759,中百集团,40,86.1436090225564
2026-03-24,2026-03-24,920665,科强股份,41,85.978007518797
2026-03-24,2026-03-24,600272,开开实业,42,85.91484962406015
2026-03-24,2026-03-24,000017,深中华A,43,85.88627819548873
2026-03-24,2026-03-24,920392,佳合科技,44,85.86259398496242
2026-03-24,2026-03-24,601198,东兴证券,45,85.85263157894738
2026-03-24,2026-03-24,600882,妙可蓝多,46,85.69943609022557
2026-03-24,2026-03-24,603535,嘉诚国际,47,85.66353383458647
2026-03-24,2026-03-24,600009,上海机场,48,85.65639097744362
2026-03-24,2026-03-24,920906,舜宇精工,49,85.60338345864662
2026-03-24,2026-03-24,603758,秦安股份,50,85.59022556390977
2026-04-08,2026-04-08,603686,福龙马,1,87.75578551269992
2026-04-08,2026-04-08,603069,海汽集团,2,87.68090310442146
2026-04-08,2026-04-08,300652,雷迪克,3,87.6549388523048
2026-04-08,2026-04-08,920392,佳合科技,4,87.46904985888993
2026-04-08,2026-04-08,600865,百大集团,5,87.30667920978364
2026-04-08,2026-04-08,300007,汉威科技,6,87.05380997177798
2026-04-08,2026-04-08,002347,泰尔股份,7,87.03593603010349
2026-04-08,2026-04-08,603809,豪能股份,8,86.83894637817498
2026-04-08,2026-04-08,603344,星德胜,9,86.75578551269993
2026-04-08,2026-04-08,920826,盖世食品,10,86.66152398871121
2026-04-08,2026-04-08,600592,龙溪股份,11,86.56406396989654
2026-04-08,2026-04-08,000759,中百集团,12,86.40507996237065
2026-04-08,2026-04-08,688306,均普智能,13,86.27074317968015
2026-04-08,2026-04-08,002163,海南发展,14,86.26904985888994
2026-04-08,2026-04-08,603662,柯力传感,15,86.15804327375353
2026-04-08,2026-04-08,603278,大业股份,16,85.96876763875824
2026-04-08,2026-04-08,600515,海南机场,17,85.79510818438382
2026-04-08,2026-04-08,920510,丰光精密,18,85.79115710254
2026-04-08,2026-04-08,002765,蓝黛科技,19,85.67920978363124
2026-04-08,2026-04-08,920642,通易航天,20,85.61448730009408
2026-04-08,2026-04-08,600859,王府井,21,85.5475070555033
2026-04-08,2026-04-08,600843,上工申贝,22,85.48052681091252
2026-04-08,2026-04-08,300525,博思软件,23,85.474694261524
2026-04-08,2026-04-08,601888,中国中免,24,85.2961429915334
2026-04-08,2026-04-08,600990,四创电子,25,85.28880526810913
2026-04-08,2026-04-08,300354,东华测试,26,85.28071495766699
2026-04-08,2026-04-08,603767,中马传动,27,85.26603951081846
2026-04-08,2026-04-08,002527,新时达,28,85.26133584195675
2026-04-08,2026-04-08,300276,三丰智能,29,85.18118532455316
2026-04-08,2026-04-08,002965,祥鑫科技,30,85.12022577610537
2026-04-08,2026-04-08,605333,沪光股份,31,85.1002822201317
2026-04-08,2026-04-08,002050,三花智控,32,85.05475070555035
2026-04-08,2026-04-08,300660,江苏雷利,33,84.94449670743181
2026-04-08,2026-04-08,002698,博实股份,34,84.92530573847601
2026-04-08,2026-04-08,600271,航天信息,35,84.88259642521166
2026-04-08,2026-04-08,603486,科沃斯,36,84.85813734713076
2026-04-08,2026-04-08,002164,宁波东力,37,84.81166509877706
2026-04-08,2026-04-08,605179,一鸣食品,38,84.76500470366888
2026-04-08,2026-04-08,300793,佳禾智能,39,84.74769520225777
2026-04-08,2026-04-08,603197,保隆科技,40,84.48936970837254
2026-04-08,2026-04-08,601566,九牧王,41,84.4214487300094
2026-04-08,2026-04-08,688126,沪硅产业,42,84.40677328316087
2026-04-08,2026-04-08,300024,机器人,43,84.23894637817499
2026-04-08,2026-04-08,603131,上海沪工,44,84.2131702728128
2026-04-08,2026-04-08,600693,东百集团,45,84.19303857008467
2026-04-08,2026-04-08,301000,肇民科技,46,84.16218250235184
2026-04-08,2026-04-08,002596,海南瑞泽,47,84.14976481655692
2026-04-08,2026-04-08,920533,骏创科技,48,84.10761994355599
2026-04-08,2026-04-08,300884,狄耐克,49,84.0483537158984
2026-04-08,2026-04-08,002045,国光电器,50,83.90178739416744
2026-04-22,2026-04-22,002187,广百股份,1,88.2828625235405
2026-04-22,2026-04-22,601366,利群股份,2,87.60357815442562
2026-04-22,2026-04-22,603686,福龙马,3,87.22354048964219
2026-04-22,2026-04-22,600198,大唐电信,4,86.7337099811676
2026-04-22,2026-04-22,300525,博思软件,5,86.72128060263655
2026-04-22,2026-04-22,300783,三只松鼠,6,86.69981167608286
2026-04-22,2026-04-22,600859,王府井,7,86.62655367231639
2026-04-22,2026-04-22,600858,银座股份,8,86.59209039548024
2026-04-22,2026-04-22,601888,中国中免,9,86.39792843691149
2026-04-22,2026-04-22,000716,黑芝麻,10,86.345197740113
2026-04-22,2026-04-22,000501,武商集团,11,86.19190207156309
2026-04-22,2026-04-22,603352,至信股份,12,86.17551789077214
2026-04-22,2026-04-22,603712,七一二,13,86.05291902071563
2026-04-22,2026-04-22,002276,万马股份,14,85.98531073446328
2026-04-22,2026-04-22,002153,石基信息,15,85.69114877589455
2026-04-22,2026-04-22,002163,海南发展,16,85.61694915254239
2026-04-22,2026-04-22,001255,博菲电气,17,85.29453860640301
2026-04-22,2026-04-22,002570,贝因美,18,85.25084745762712
2026-04-22,2026-04-22,603636,南威软件,19,85.08549905838042
2026-04-22,2026-04-22,603767,中马传动,20,84.92749529190209
2026-04-22,2026-04-22,301078,孩子王,21,84.82071563088512
2026-04-22,2026-04-22,600718,东软集团,22,84.69303201506591
2026-04-22,2026-04-22,603015,弘讯科技,23,84.49491525423728
2026-04-22,2026-04-22,688232,新点软件,24,84.45197740112995
2026-04-22,2026-04-22,600650,锦江在线,25,84.30376647834275
2026-04-22,2026-04-22,002094,青岛金王,26,84.24538606403014
2026-04-22,2026-04-22,600280,中央商场,27,84.2316384180791
2026-04-22,2026-04-22,000759,中百集团,28,84.13050847457629
2026-04-22,2026-04-22,301261,恒工精密,29,84.0421845574388
2026-04-22,2026-04-22,300993,玉马科技,30,83.95009416195859
2026-04-22,2026-04-22,300622,博士眼镜,31,83.91789077212806
2026-04-22,2026-04-22,002735,王子新材,32,83.87269303201508
2026-04-22,2026-04-22,002017,东信和平,33,83.80640301318269
2026-04-22,2026-04-22,688119,中钢洛耐,34,83.70320150659134
2026-04-22,2026-04-22,002230,科大讯飞,35,83.62598870056499
2026-04-22,2026-04-22,002697,红旗连锁,36,83.54858757062146
2026-04-22,2026-04-22,002605,姚记科技,37,83.54500941619587
2026-04-22,2026-04-22,600515,海南机场,38,83.53389830508475
2026-04-22,2026-04-22,301000,肇民科技,39,83.35687382297552
2026-04-22,2026-04-22,603069,海汽集团,40,83.35160075329568
2026-04-22,2026-04-22,920826,盖世食品,41,83.31393596986818
2026-04-22,2026-04-22,603848,好太太,42,83.1457627118644
2026-04-22,2026-04-22,002474,榕基软件,43,83.1271186440678
2026-04-22,2026-04-22,300007,汉威科技,44,83.07853107344633
2026-04-22,2026-04-22,300098,高新兴,45,82.96949152542375
2026-04-22,2026-04-22,301678,新恒汇,46,82.95386064030133
2026-04-22,2026-04-22,600865,百大集团,47,82.9442561205273
2026-04-22,2026-04-22,600635,大众公用,48,82.93596986817326
2026-04-22,2026-04-22,920075,柏星龙,49,82.90037664783429
2026-04-22,2026-04-22,301586,佳力奇,50,82.88022598870056
2026-05-11,2026-05-11,600199,金种子酒,1,89.43691325572662
2026-05-11,2026-05-11,600779,水井坊,2,89.14175741644763
2026-05-11,2026-05-11,605337,李子园,3,88.83270747277507
2026-05-11,2026-05-11,600916,中国黄金,4,87.52572286894478
2026-05-11,2026-05-11,002094,青岛金王,5,87.10889973713857
2026-05-11,2026-05-11,001386,马可波罗,6,86.97690574539992
2026-05-11,2026-05-11,603759,海天股份,7,86.74934284641382
2026-05-11,2026-05-11,600828,茂业商业,8,86.44029290274128
2026-05-11,2026-05-11,000799,酒鬼酒,9,85.58730754787835
2026-05-11,2026-05-11,002570,贝因美,10,85.36988358993618
2026-05-11,2026-05-11,300805,电声股份,11,85.23263236950808
2026-05-11,2026-05-11,603919,金徽酒,12,85.13218174990614
2026-05-11,2026-05-11,002320,海峡股份,13,85.04374765302292
2026-05-11,2026-05-11,002462,嘉事堂,14,84.83101764926775
2026-05-11,2026-05-11,002264,新 华 都,15,84.81768681937666
2026-05-11,2026-05-11,920007,酉立智能,16,84.7761922643635
2026-05-11,2026-05-11,920371,欧福蛋业,17,84.77037176117163
2026-05-11,2026-05-11,000501,武商集团,18,84.6637251220428
2026-05-11,2026-05-11,601888,中国中免,19,84.57641757416448
2026-05-11,2026-05-11,600702,舍得酒业,20,84.481224183252
2026-05-11,2026-05-11,002809,红墙股份,21,84.45662786331208
2026-05-11,2026-05-11,603396,金辰股份,22,84.44179496808113
2026-05-11,2026-05-11,002187,广百股份,23,84.26793090499437
2026-05-11,2026-05-11,002163,海南发展,24,84.2181749906121
2026-05-11,2026-05-11,601366,利群股份,25,84.08017273751409
2026-05-11,2026-05-11,601319,中国人保,26,84.04806609087497
2026-05-11,2026-05-11,603896,寿仙谷,27,84.04168231318063
2026-05-11,2026-05-11,600618,氯碱化工,28,83.90499436725499
2026-05-11,2026-05-11,002707,众信旅游,29,83.82125422455876
2026-05-11,2026-05-11,600273,嘉化能源,30,83.77506571535864
2026-05-11,2026-05-11,603697,有友食品,31,83.733383402178
2026-05-11,2026-05-11,002367,康力电梯,32,83.62561021404433
2026-05-11,2026-05-11,000676,智度股份,33,83.47465264739017
2026-05-11,2026-05-11,603352,至信股份,34,83.42320690950056
2026-05-11,2026-05-11,603500,祥和实业,35,83.40705970709728
2026-05-11,2026-05-11,603686,福龙马,36,83.31787457754413
2026-05-11,2026-05-11,300413,芒果超媒,37,83.30660908749532
2026-05-11,2026-05-11,603589,口子窖,38,83.29102515959444
2026-05-11,2026-05-11,000061,农 产 品,39,83.27938415321069
2026-05-11,2026-05-11,300525,博思软件,40,83.2752534735261
2026-05-11,2026-05-11,000607,华媒控股,41,83.20277882087872
2026-05-11,2026-05-11,603069,海汽集团,42,83.18550506947054
2026-05-11,2026-05-11,001225,和泰机电,43,83.06177243710103
2026-05-11,2026-05-11,601608,中信重工,44,83.03905369883591
2026-05-11,2026-05-11,920019,铜冠矿建,45,83.01257979722119
2026-05-11,2026-05-11,600650,锦江在线,46,82.9838527975967
2026-05-11,2026-05-11,920087,秋乐种业,47,82.91006383777695
2026-05-11,2026-05-11,000572,海马汽车,48,82.8477281261735
2026-05-11,2026-05-11,600059,古越龙山,49,82.8210664663913
2026-05-11,2026-05-11,603172,万丰股份,50,82.78351483289525
2026-05-25,2026-05-25,600916,中国黄金,1,88.07287373548147
2026-05-25,2026-05-25,600782,新钢股份,2,87.16185837392283
2026-05-25,2026-05-25,600477,杭萧钢构,3,86.86568002997377
2026-05-25,2026-05-25,300251,光线传媒,4,86.82821281378793
2026-05-25,2026-05-25,300719,安达维尔,5,86.81303859123268
2026-05-25,2026-05-25,600765,中航重机,6,86.74690895466468
2026-05-25,2026-05-25,601390,中国中铁,7,86.22030723117274
2026-05-25,2026-05-25,000798,中水渔业,8,86.16935181715999
2026-05-25,2026-05-25,601599,浙文影业,9,86.13431997002624
2026-05-25,2026-05-25,600352,浙江龙盛,10,86.08167853128514
2026-05-25,2026-05-25,605033,美邦股份,11,86.02154364930686
2026-05-25,2026-05-25,601595,上海电影,12,86.00749344323717
2026-05-25,2026-05-25,300261,雅本化学,13,85.62851255151743
2026-05-25,2026-05-25,002728,特一药业,14,85.58317721993257
2026-05-25,2026-05-25,603980,吉华集团,15,85.4421131509929
2026-05-25,2026-05-25,001217,华尔泰,16,85.43461970775572
2026-05-25,2026-05-25,603896,寿仙谷,17,85.33064818284002
2026-05-25,2026-05-25,002367,康力电梯,18,85.22911202697641
2026-05-25,2026-05-25,001206,依依股份,19,85.2000749344324
2026-05-25,2026-05-25,000655,金岭矿业,20,85.11146496815287
2026-05-25,2026-05-25,300180,华峰超纤,21,85.06313225927316
2026-05-25,2026-05-25,002670,国盛证券,22,84.9299363057325
2026-05-25,2026-05-25,603968,醋化股份,23,84.90914200074936
2026-05-25,2026-05-25,000761,本钢板材,24,84.74203821656052
2026-05-25,2026-05-25,002101,广东鸿图,25,84.68752341701014
2026-05-25,2026-05-25,000959,首钢股份,26,84.67440989134506
2026-05-25,2026-05-25,000635,英 力 特,27,84.59329336830274
2026-05-25,2026-05-25,002094,青岛金王,28,84.59067066316975
2026-05-25,2026-05-25,920985,海泰新能,29,84.58373922817538
2026-05-25,2026-05-25,000572,海马汽车,30,84.42656425627575
2026-05-25,2026-05-25,000566,海南海药,31,84.3997751967029
2026-05-25,2026-05-25,603103,横店影视,32,84.2907455976021
2026-05-25,2026-05-25,002110,三钢闽光,33,84.2386661671038
2026-05-25,2026-05-25,600828,茂业商业,34,84.15136755339078
2026-05-25,2026-05-25,920819,颖泰生物,35,83.98107905582616
2026-05-25,2026-05-25,000401,金隅冀东,36,83.97751967028852
2026-05-25,2026-05-25,601366,利群股份,37,83.92993630573248
2026-05-25,2026-05-25,002540,亚太科技,38,83.91569876358189
2026-05-25,2026-05-25,600273,嘉化能源,39,83.86849007118771
2026-05-25,2026-05-25,002162,悦心健康,40,83.85331584863246
2026-05-25,2026-05-25,002073,软控股份,41,83.8164106406894
2026-05-25,2026-05-25,600028,中国石化,42,83.77013862869988
2026-05-25,2026-05-25,000721,西安饮食,43,83.71281378793556
2026-05-25,2026-05-25,002312,川发龙蟒,44,83.52098164106407
2026-05-25,2026-05-25,600649,城投控股,45,83.51723491944549
2026-05-25,2026-05-25,601890,亚星锚链,46,83.49250655676282
2026-05-25,2026-05-25,920392,佳合科技,47,83.45803671787188
2026-05-25,2026-05-25,603529,爱玛科技,48,83.4569127013863
2026-05-25,2026-05-25,603568,伟明环保,49,83.42768827276134
2026-05-25,2026-05-25,600764,中国海防,50,83.39996253278382
2026-06-08,2026-06-08,002312,川发龙蟒,1,87.3812289246909
2026-06-08,2026-06-08,601808,中海油服,2,87.34301236418133
2026-06-08,2026-06-08,600782,新钢股份,3,86.45841139003373
2026-06-08,2026-06-08,300471,厚普股份,4,86.44379917572125
2026-06-08,2026-06-08,600318,新力金融,5,86.38535031847134
2026-06-08,2026-06-08,600983,惠而浦,6,85.98538778568754
2026-06-08,2026-06-08,000959,首钢股份,7,85.97639565380292
2026-06-08,2026-06-08,000930,中粮科技,8,85.87448482577746
2026-06-08,2026-06-08,688176,亚虹医药-U,9,85.86137130011242
2026-06-08,2026-06-08,603402,陕西旅游,10,85.74784563506932
2026-06-08,2026-06-08,605268,王力安防,11,85.72761333832895
2026-06-08,2026-06-08,600866,星湖科技,12,85.6386286998876
2026-06-08,2026-06-08,300011,鼎汉技术,13,85.53091045335333
2026-06-08,2026-06-08,600860,京城股份,14,85.49625327838142
2026-06-08,2026-06-08,601226,华电科工,15,85.4677781940802
2026-06-08,2026-06-08,000096,广聚能源,16,85.46159610340952
2026-06-08,2026-06-08,601567,三星电气,17,85.45129261895843
2026-06-08,2026-06-08,600645,中源协和,18,85.43349569127015
2026-06-08,2026-06-08,600862,中航高科,19,85.33083551892095
2026-06-08,2026-06-08,600108,亚盛集团,20,85.15754964406146
2026-06-08,2026-06-08,000777,中核科技,21,85.15099288122893
2026-06-08,2026-06-08,300505,川金诺,22,85.04008992131887
2026-06-08,2026-06-08,300945,曼卡龙,23,85.01386286998877
2026-06-08,2026-06-08,300261,雅本化学,24,84.90127388535032
2026-06-08,2026-06-08,300446,航天智造,25,84.80442113150993
2026-06-08,2026-06-08,301668,昊创瑞通,26,84.76863994005245
2026-06-08,2026-06-08,600352,浙江龙盛,27,84.75234170101163
2026-06-08,2026-06-08,002728,特一药业,28,84.68565005620083
2026-06-08,2026-06-08,301535,浙江华远,29,84.66204571000377
2026-06-08,2026-06-08,600354,敦煌种业,30,84.61071562382915
2026-06-08,2026-06-08,300719,安达维尔,31,84.58767328587487
2026-06-08,2026-06-08,300157,新锦动力,32,84.58261521168977
2026-06-08,2026-06-08,300435,中泰股份,33,84.57924316223304
2026-06-08,2026-06-08,603202,天有为,34,84.50374672161858
2026-06-08,2026-06-08,600399,抚顺特钢,35,84.492131884601
2026-06-08,2026-06-08,600963,岳阳林纸,36,84.49138254027726
2026-06-08,2026-06-08,000525,红太阳,37,84.4793930310978
2026-06-08,2026-06-08,000524,岭南控股,38,84.40146122143125
2026-06-08,2026-06-08,600668,尖峰集团,39,84.29018358935932
2026-06-08,2026-06-08,600871,石化油服,40,84.23885350318473
2026-06-08,2026-06-08,000566,海南海药,41,84.20044960659425
2026-06-08,2026-06-08,300189,神农种业,42,84.17665792431622
2026-06-08,2026-06-08,002537,海联金汇,43,84.13881603596853
2026-06-08,2026-06-08,000735,罗 牛 山,44,84.13394529786437
2026-06-08,2026-06-08,002367,康力电梯,45,84.07455976020984
2026-06-08,2026-06-08,600517,国网英大,46,84.04571000374673
2026-06-08,2026-06-08,002162,悦心健康,47,83.98201573623082
2026-06-08,2026-06-08,605599,菜百股份,48,83.8317721993256
2026-06-08,2026-06-08,002140,东华科技,49,83.80029973772949
2026-06-08,2026-06-08,301257,普蕊斯,50,83.7984263769202
2026-06-23,2026-06-23,605050,福然德,1,88.49362101313322
2026-06-23,2026-06-23,603628,清源股份,2,88.08893058161352
2026-06-23,2026-06-23,002911,佛燃能源,3,88.07335834896811
2026-06-23,2026-06-23,603817,海峡环保,4,87.84052532833022
2026-06-23,2026-06-23,000930,中粮科技,5,87.66454033771109
2026-06-23,2026-06-23,000020,深华发Ａ,6,87.65196998123828
2026-06-23,2026-06-23,300332,天壕能源,7,87.46772983114447
2026-06-23,2026-06-23,600681,百川能源,8,87.33189493433396
2026-06-23,2026-06-23,603787,新日股份,9,87.33076923076923
2026-06-23,2026-06-23,601226,华电科工,10,87.012382739212
2026-06-23,2026-06-23,000617,中油资本,11,86.79737335834896
2026-06-23,2026-06-23,002959,小熊电器,12,86.7767354596623
2026-06-23,2026-06-23,600307,酒钢宏兴,13,86.71613508442778
2026-06-23,2026-06-23,300389,艾比森,14,86.57392120075048
2026-06-23,2026-06-23,603105,芯能科技,15,86.56941838649158
2026-06-23,2026-06-23,300471,厚普股份,16,86.5532833020638
2026-06-23,2026-06-23,300072,海新能科,17,86.51951219512198
2026-06-23,2026-06-23,300569,天能重工,18,86.44953095684804
2026-06-23,2026-06-23,601218,吉鑫科技,19,86.39437148217637
2026-06-23,2026-06-23,600645,中源协和,20,86.36247654784242
2026-06-23,2026-06-23,300875,捷强装备,21,86.27973733583491
2026-06-23,2026-06-23,600668,尖峰集团,22,86.26866791744843
2026-06-23,2026-06-23,000572,海马汽车,23,86.20544090056286
2026-06-23,2026-06-23,301668,昊创瑞通,24,86.16829268292683
2026-06-23,2026-06-23,603366,日出东方,25,86.09587242026267
2026-06-23,2026-06-23,603381,永臻股份,26,86.09061913696061
2026-06-23,2026-06-23,603218,日月股份,27,86.05196998123827
2026-06-23,2026-06-23,000014,沙河股份,28,86.03414634146343
2026-06-23,2026-06-23,600468,百利电气,29,85.91707317073171
2026-06-23,2026-06-23,603113,金能科技,30,85.8532833020638
2026-06-23,2026-06-23,603421,鼎信通讯,31,85.79305816135086
2026-06-23,2026-06-23,002427,尤夫股份,32,85.74784240150095
2026-06-23,2026-06-23,002543,万和电气,33,85.74315196998124
2026-06-23,2026-06-23,301327,华宝新能,34,85.71050656660414
2026-06-23,2026-06-23,688196,卓越新能,35,85.66772983114446
2026-06-23,2026-06-23,603529,爱玛科技,36,85.65703564727957
2026-06-23,2026-06-23,603759,海天股份,37,85.58330206378987
2026-06-23,2026-06-23,002163,海南发展,38,85.55609756097562
2026-06-23,2026-06-23,300080,易成新能,39,85.54971857410882
2026-06-23,2026-06-23,000789,万年青,40,85.52851782363979
2026-06-23,2026-06-23,600866,星湖科技,41,85.51125703564729
2026-06-23,2026-06-23,300690,双一科技,42,85.38442776735461
2026-06-23,2026-06-23,002109,ST兴化,43,85.35759849906192
2026-06-23,2026-06-23,002339,积成电子,44,85.33827392120075
2026-06-23,2026-06-23,002224,三 力 士,45,85.11538461538461
2026-06-23,2026-06-23,688429,时创能源,46,85.10525328330206
2026-06-23,2026-06-23,000035,中国天楹,47,85.04540337711072
2026-06-23,2026-06-23,300143,盈康生命,48,85.03733583489682
2026-06-23,2026-06-23,301636,泽润新能,49,85.01219512195122
2026-06-23,2026-06-23,000912,泸天化,50,84.96941838649155
2026-07-07,2026-07-07,600250,南京商旅,1,88.86478873239437
2026-07-07,2026-07-07,603227,雪峰科技,2,87.33295774647888
2026-07-07,2026-07-07,000912,泸天化,3,87.16075117370893
2026-07-07,2026-07-07,603585,苏利股份,4,86.88694835680751
2026-07-07,2026-07-07,600313,农发种业,5,86.54704225352113
2026-07-07,2026-07-07,000617,中油资本,6,86.42910798122067
2026-07-07,2026-07-07,600127,金健米业,7,86.42441314553992
2026-07-07,2026-07-07,002478,常宝股份,8,86.41276995305164
2026-07-07,2026-07-07,600844,金煤科技,9,86.35624413145541
2026-07-07,2026-07-07,603113,金能科技,10,86.08075117370892
2026-07-07,2026-07-07,600257,大湖股份,11,86.01239436619719
2026-07-07,2026-07-07,600746,江苏索普,12,85.94704225352113
2026-07-07,2026-07-07,603381,永臻股份,13,85.93333333333334
2026-07-07,2026-07-07,002035,华帝股份,14,85.91267605633803
2026-07-07,2026-07-07,000930,中粮科技,15,85.8899530516432
2026-07-07,2026-07-07,000822,山东海化,16,85.8805633802817
2026-07-07,2026-07-07,603300,海南华铁,17,85.77840375586857
2026-07-07,2026-07-07,002163,海南发展,18,85.75380281690141
2026-07-07,2026-07-07,000978,桂林旅游,19,85.72995305164318
2026-07-07,2026-07-07,603787,新日股份,20,85.63906103286385
2026-07-07,2026-07-07,000401,金隅冀东,21,85.52112676056338
2026-07-07,2026-07-07,000905,厦门港务,22,85.49840375586855
2026-07-07,2026-07-07,001338,永顺泰,23,85.45164319248826
2026-07-07,2026-07-07,603402,陕西旅游,24,85.35061032863851
2026-07-07,2026-07-07,600429,三元股份,25,85.3004694835681
2026-07-07,2026-07-07,301636,泽润新能,26,85.24281690140846
2026-07-07,2026-07-07,002218,拓日新能,27,85.18835680751174
2026-07-07,2026-07-07,000753,漳州发展,28,85.11586854460094
2026-07-07,2026-07-07,001325,元创股份,29,85.09333333333335
2026-07-07,2026-07-07,301658,首航新能,30,85.03812206572772
2026-07-07,2026-07-07,000919,金陵药业,31,85.0174647887324
2026-07-07,2026-07-07,603230,内蒙新华,32,84.99849765258216
2026-07-07,2026-07-07,600866,星湖科技,33,84.98948356807512
2026-07-07,2026-07-07,002382,蓝帆医疗,34,84.94253521126761
2026-07-07,2026-07-07,002911,佛燃能源,35,84.80309859154931
2026-07-07,2026-07-07,603105,芯能科技,36,84.74873239436621
2026-07-07,2026-07-07,301668,昊创瑞通,37,84.74197183098592
2026-07-07,2026-07-07,002873,新天药业,38,84.73821596244132
2026-07-07,2026-07-07,300272,开能健康,39,84.72732394366199
2026-07-07,2026-07-07,300664,鹏鹞环保,40,84.6706103286385
2026-07-07,2026-07-07,920976,视声智能,41,84.63417840375588
2026-07-07,2026-07-07,603529,爱玛科技,42,84.58798122065728
2026-07-07,2026-07-07,002109,ST兴化,43,84.58441314553991
2026-07-07,2026-07-07,003042,中农联合,44,84.5718309859155
2026-07-07,2026-07-07,002131,利欧股份,45,84.53539906103288
2026-07-07,2026-07-07,000968,蓝焰控股,46,84.48901408450705
2026-07-07,2026-07-07,300658,延江股份,47,84.43981220657278
2026-07-07,2026-07-07,603639,海利尔,48,84.4386854460094
2026-07-07,2026-07-07,600959,江苏有线,49,84.31136150234742
2026-07-07,2026-07-07,603628,清源股份,50,84.26732394366198
2026-07-21,2026-07-21,001312,福恩股份,1,88.07344950346638
2026-07-21,2026-07-21,605365,立达信,2,87.74779838860785
2026-07-21,2026-07-21,002705,新宝股份,3,87.72868652801199
2026-07-21,2026-07-21,603585,苏利股份,4,87.52651302229717
2026-07-21,2026-07-21,001220,世盟股份,5,87.47479857597902
2026-07-21,2026-07-21,002846,英联股份,6,87.2081693835488
2026-07-21,2026-07-21,603381,永臻股份,7,87.17050777590407
2026-07-21,2026-07-21,000936,华西股份,8,87.1553307101368
2026-07-21,2026-07-21,301658,首航新能,9,87.05133970395354
2026-07-21,2026-07-21,001325,元创股份,10,87.00037474236463
2026-07-21,2026-07-21,603105,芯能科技,11,86.81581412778716
2026-07-21,2026-07-21,600478,科力远,12,86.66722878021362
2026-07-21,2026-07-21,688330,宏力达,13,86.60577103241522
